1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,x
1,31.58,0.75,1,0,0,6,4,3.5,0,0,0,1,0,1,0,320,1,0
0,25.58,0,0,1,0,8,4,0,0,0,0,0,0,0,1,184,1,1
1,52.42,1.5,0,1,0,2,4,3.75,0,0,0,1,0,1,0,0,351,0
1,39.5,4.25,0,1,0,8,5,6.5,1,1,16,0,0,1,0,117,1211,1
1,38.17,10.125,0,1,0,14,4,2.5,1,1,6,0,0,1,0,520,197,1
1,26.92,2.25,0,1,0,3,5,0.5,0,0,0,1,0,1,0,640,4001,0
1,34.17,1.54,0,1,0,13,4,1.54,1,1,1,1,0,1,0,520,50001,1
1,28.33,5,0,1,0,9,4,11,1,0,0,1,0,1,0,70,1,1
1,36.08,2.54,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1001,0
1,32.33,7.5,0,1,0,10,5,1.585,1,0,0,1,1,0,0,420,1,0
1,30.17,0.5,0,1,0,8,4,1.75,1,1,11,0,0,1,0,32,541,1
1,32.42,2.165,1,0,0,4,1,0,0,0,0,0,0,1,0,120,1,0
1,27.83,1.5,0,1,0,9,4,2,1,1,11,1,0,1,0,434,36,1
1,36.33,2.125,1,0,0,9,4,0.085,1,1,1,0,0,1,0,50,1188,1
0,38.92,1.665,0,1,0,6,4,0.25,0,0,0,0,0,1,0,0,391,0
1,25.08,1.71,0,1,0,14,4,1.665,1,1,1,1,0,1,0,395,21,1
1,31.57,10.5,0,1,0,14,4,6.5,1,0,0,0,0,1,0,0,1,1
0,25.25,13.5,1,0,0,1,1,2,0,1,1,1,0,1,0,200,2,0
1,41.5,1.54,0,1,0,3,5,3.5,0,0,0,0,0,1,0,216,1,1
1,34.17,9.17,0,1,0,8,4,4.5,1,1,12,1,0,1,0,0,222,1
0,45.33,1,0,1,0,11,4,0.125,0,0,0,1,0,1,0,263,1,0
1,35.17,2.5,0,1,0,4,4,4.5,1,1,7,0,0,1,0,150,1271,1
0,22.92,11.585,0,1,0,13,4,0.04,1,0,0,0,0,1,0,80,1350,1
0,20.75,10.335,0,1,0,13,8,0.335,1,1,1,1,0,1,0,80,51,1
0,31.57,3.5,0,1,0,2,4,3,1,0,0,1,0,1,0,300,1,0
1,41.92,0.42,0,1,0,8,8,0.21,1,1,6,0,0,1,0,220,949,1
1,24.42,12.335,0,1,0,11,8,1.585,1,0,0,1,0,1,0,120,1,1
1,56.42,28,1,0,0,8,4,28.5,1,1,40,0,0,1,0,0,16,1
1,18.08,5.5,0,1,0,4,4,0.5,1,0,0,0,0,1,0,80,1,1
0,33.08,1.625,0,1,0,2,4,0.54,0,0,0,1,0,1,0,0,1,0
1,49.58,19,0,1,0,1,1,0,1,1,1,0,0,1,0,94,1,0
1,23.33,1.5,0,1,0,8,8,1.415,1,0,0,0,0,1,0,422,201,1
1,73.42,17.75,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1
0,22.5,11,1,0,0,11,4,3,1,0,0,1,0,1,0,268,1,0
1,39.08,6,0,1,0,7,4,1.29,1,1,5,1,0,1,0,108,1098,1
1,33,2.5,1,0,0,9,4,7,0,0,0,1,0,1,0,280,1,0
0,21.25,2.335,0,1,0,3,5,0.5,1,1,4,0,1,0,0,80,1,1
0,20.83,8.5,0,1,0,8,4,0.165,0,0,0,0,0,1,0,0,352,0
1,32.83,2.5,0,1,0,13,8,2.75,1,1,6,0,0,1,0,160,2073,1
1,32.08,4,0,1,0,7,4,2.5,1,0,0,1,0,1,0,360,1,1
1,22.58,10.04,0,1,0,14,4,0.04,1,1,9,0,0,1,0,60,397,1
0,22.5,0.415,0,1,0,3,4,0.335,0,0,0,1,1,0,0,144,1,0
1,28.25,5.125,0,1,0,14,4,4.75,1,1,2,0,0,1,0,420,8,1
1,22.25,9,0,1,0,6,4,0.085,0,0,0,0,0,1,0,0,1,0
1,26.75,2,0,1,0,2,4,0.75,0,0,0,1,0,1,0,80,1,0
1,56,12.5,0,1,0,4,8,8,1,0,0,1,0,1,0,24,2029,1
1,26.75,1.125,0,1,0,14,8,1.25,1,0,0,0,0,1,0,0,5299,1
0,33.67,0.375,0,1,0,13,4,0.375,0,0,0,0,0,1,0,300,45,1
1,36.67,2,0,1,0,3,4,0.25,0,0,0,1,0,1,0,221,1,0
0,35.42,12,0,1,0,11,8,14,1,1,8,0,0,1,0,0,6591,1
1,24.83,2.75,0,1,0,8,4,2.25,1,1,6,0,0,1,0,184,601,1
1,24.75,0.54,0,1,0,7,4,1,0,0,0,1,0,1,0,120,2,0
0,28.58,3.54,0,1,0,3,5,0.5,1,0,0,1,0,1,0,171,1,0
1,42.5,4.915,1,0,0,9,4,3.165,1,0,0,1,0,1,0,52,1443,1
1,23.92,1.5,0,1,0,2,8,1.875,1,1,6,0,0,1,0,200,328,1
1,32.75,1.5,0,1,0,13,8,5.5,1,1,3,1,0,1,0,0,1,1
1,35.25,16.5,1,0,0,8,4,4,1,0,0,0,0,1,0,80,1,0
1,42,0.205,0,1,0,3,8,5.125,1,0,0,0,0,1,0,400,1,1
1,36.33,3.79,0,1,0,9,4,1.165,1,0,0,1,0,1,0,200,1,0
1,29.92,1.835,0,1,0,8,8,4.335,1,0,0,0,0,1,0,260,201,1
0,41.17,6.5,0,1,0,11,4,0.5,1,1,3,1,0,1,0,145,1,1
1,31.08,3.085,0,1,0,8,4,2.5,0,1,2,1,0,1,0,160,42,0
0,30.67,12,0,1,0,8,4,2,1,1,1,0,0,1,0,220,20,1
1,20.67,1.25,1,0,0,8,8,1.375,1,1,3,1,0,1,0,140,211,0
0,28.5,1,0,1,0,11,4,1,1,1,2,1,0,1,0,167,501,0
0,60.92,5,0,1,0,6,4,4,1,1,4,0,0,1,0,0,100,1
1,45,8.5,0,1,0,13,8,14,1,1,1,1,0,1,0,88,2001,1
1,26.17,12.5,1,0,0,4,8,1.25,0,0,0,1,0,1,0,0,18,0
0,16.08,0.335,0,1,0,1,1,0,0,1,1,0,0,1,0,160,127,0
0,25.25,12.5,0,1,0,2,4,1,0,0,0,1,0,1,0,180,1063,0
0,45.83,10.5,0,1,0,11,4,5,1,1,7,1,0,1,0,0,1,1
0,20.33,10,0,1,0,8,8,1,1,1,4,0,0,1,0,50,1466,1
1,29.25,13,0,1,0,2,8,0.5,0,0,0,0,0,1,0,228,1,0
0,29.58,1.75,1,0,0,4,4,1.25,0,0,0,1,0,1,0,280,1,0
1,21,3,1,0,0,2,4,1.085,1,1,8,1,0,1,0,160,2,1
0,40.33,8.125,1,0,0,4,4,0.165,0,1,2,0,0,1,0,184,19,0
1,34.42,1.335,0,1,0,3,5,0.125,0,0,0,1,0,1,0,440,4501,0
1,27.67,0.75,0,1,0,11,8,0.165,0,0,0,1,0,1,0,220,252,0
0,16.33,0.21,0,1,0,6,4,0.125,0,0,0,0,0,1,0,200,2,0
1,25.58,0.335,0,1,0,4,8,3.5,0,0,0,1,0,1,0,340,1,0
0,65.17,14,0,1,0,1,1,0,1,1,11,1,0,1,0,0,1401,1
1,44.25,11,1,0,0,2,4,1.5,1,0,0,0,1,0,0,0,1,0
0,30,5.29,0,1,0,10,2,2.25,1,1,5,1,0,1,0,99,501,1
1,16.5,0.125,0,1,0,8,4,0.165,0,0,0,0,0,1,0,132,1,0
1,27.75,0.585,1,0,0,13,4,0.25,1,1,2,0,0,1,0,260,501,1
1,28.25,0.875,0,1,0,7,4,0.96,1,1,3,1,0,1,0,396,1,1
