1,2,3,4,5,6,7,8,9,x
1.51761,13.89,3.6,1.36,72.73,0.48,7.83,0,0,0
1.51766,13.21,3.69,1.29,72.61,0.57,8.22,0,0,0
1.51742,13.27,3.62,1.24,73.08,0.55,8.07,0,0,0
1.51596,12.79,3.61,1.62,72.97,0.64,8.07,0,0.26,0
1.5174299999999998,13.3,3.6,1.14,73.09,0.58,8.17,0,0,0
1.51756,13.15,3.61,1.05,73.24,0.57,8.24,0,0,0
1.51755,13,3.6,1.36,72.99,0.57,8.4,0,0.11,0
1.51571,12.72,3.46,1.56,73.2,0.67,8.09,0,0.24,0
1.51761,12.81,3.54,1.23,73.24,0.58,8.39,0,0,0
1.51784,12.68,3.67,1.16,73.11,0.61,8.7,0,0,0
1.5175,12.82,3.55,1.49,72.75,0.54,8.52,0,0.19,0
1.5172,13.38,3.5,1.15,72.85,0.5,8.43,0,0,0
1.51721,12.87,3.48,1.33,73.04,0.56,8.43,0,0,0
1.51768,12.56,3.52,1.43,73.15,0.57,8.54,0,0,0
1.51768,12.65,3.56,1.3,73.08,0.61,8.69,0,0.14,0
1.51783,12.69,3.54,1.34,72.95,0.57,8.75,0,0,0
1.51909,13.89,3.53,1.32,71.81,0.51,8.78,0.11,0,0
1.51797,12.74,3.48,1.35,72.96,0.64,8.68,0,0,0
1.5221,13.73,3.84,0.72,71.76,0.17,9.74,0,0,0
1.51786,12.73,3.43,1.19,72.95,0.62,8.76,0,0.3,0
1.52223,13.21,3.77,0.79,71.99,0.13,10.02,0,0,0
1.5232,13.72,3.72,0.51,71.75,0.09,10.06,0,0.16,0
1.51808,13.43,2.87,1.19,72.84,0.55,9.03,0,0,0
1.51215,12.99,3.47,1.12,72.98,0.62,8.35,0,0.31,0
1.51824,12.87,3.48,1.29,72.95,0.6,8.43,0,0,0
1.51754,13.48,3.74,1.17,72.99,0.59,8.03,0,0,0
1.51905,13.6,3.62,1.11,72.64,0.14,8.76,0,0,0
1.5217200000000002,13.51,3.86,0.88,71.79,0.23,9.54,0,0.11,0
1.5217200000000002,13.48,3.74,0.9,72.01,0.18,9.61,0,0.07,0
1.52152,13.05,3.65,0.87,72.22,0.19,9.85,0,0.17,0
1.51574,14.86,3.67,1.74,71.87,0.16,7.36,0,0.12,1
1.5184799999999998,13.64,3.87,1.27,71.96,0.54,8.32,0,0.32,1
1.51593,13.09,3.59,1.52,73.1,0.67,7.83,0,0,1
1.51645,13.44,3.61,1.54,72.39,0.66,8.03,0,0,1
1.51627,13,3.58,1.54,72.83,0.61,8.04,0,0,1
1.5159,12.82,3.52,1.9,72.86,0.69,7.97,0,0,1
1.51593,13.25,3.45,1.43,73.17,0.61,7.86,0,0,1
1.51594,13.09,3.52,1.55,72.87,0.68,8.05,0,0.09,1
1.51409,14.25,3.09,2.08,72.28,1.1,7.08,0,0,1
1.51569,13.24,3.49,1.47,73.25,0.38,8.03,0,0,1
1.51618,13.01,3.5,1.48,72.89,0.6,8.12,0,0,1
1.51841,12.93,3.74,1.11,72.28,0.64,8.96,0,0.22,1
1.5186,13.36,3.43,1.43,72.26,0.51,8.6,0,0,1
1.5174299999999998,12.2,3.25,1.16,73.55,0.62,8.9,0,0.24,1
1.51811,12.96,2.96,1.43,72.92,0.6,8.79,0.14,0,1
1.51655,12.75,2.85,1.44,73.27,0.57,8.79,0.11,0.22,1
1.5173,12.35,2.72,1.63,72.87,0.7,9.23,0,0,1
1.5182,12.62,2.76,0.83,73.81,0.35,9.42,0,0.2,1
1.53125,10.73,0,2.1,69.81,0.58,13.3,3.15,0.28,1
1.53393,12.3,0,1,70.16,0.12,16.19,0,0.24,1
1.52222,14.43,0,1,72.67,0.1,11.52,0,0.08,1
1.51818,13.72,0,0.56,74.45,0,10.99,0,0,1
1.52739,11.02,0,0.75,73.08,0,14.96,0,0,1
1.51846,13.41,3.89,1.33,72.38,0.51,8.28,0,0,1
1.51844,13.25,3.76,1.32,72.4,0.58,8.42,0,0,1
1.51663,12.93,3.54,1.62,72.96,0.64,8.03,0,0.21,1
1.51872,12.93,3.66,1.56,72.51,0.58,8.55,0,0.12,1
1.51667,12.94,3.61,1.26,72.75,0.56,8.6,0,0,1
1.52081,13.78,2.28,1.43,71.99,0.49,9.85,0,0.17,1
1.52068,13.55,2.09,1.67,72.18,0.53,9.57,0.27,0.17,1
1.5202,13.98,1.35,1.63,71.76,0.39,10.56,0,0.18,1
1.518,13.71,3.93,1.54,71.81,0.54,8.21,0,0.15,1
1.51811,13.33,3.85,1.25,72.78,0.52,8.12,0,0,1
1.51789,13.19,3.9,1.3,72.33,0.55,8.44,0,0.28,1
1.51674,12.79,3.52,1.54,73.36,0.66,7.9,0,0,1
1.51674,12.87,3.56,1.64,73.14,0.65,7.99,0,0,1
1.51709,13,3.47,1.79,72.72,0.66,8.18,0,0,1
1.51643,12.16,3.52,1.35,72.89,0.57,8.53,0,0,0
1.52127,14.32,3.9,0.83,71.5,0,9.49,0,0,0
1.51646,13.04,3.4,1.26,73.01,0.52,8.58,0,0,0
1.52121,14.03,3.76,0.58,71.79,0.11,9.65,0,0,0
1.51776,13.53,3.41,1.52,72.04,0.58,8.79,0,0,0
1.51796,13.5,3.36,1.63,71.94,0.57,8.81,0,0.09,0
1.51832,13.33,3.34,1.54,72.14,0.56,8.99,0,0,0
1.51934,13.64,3.54,0.75,72.65,0.16,8.89,0.15,0.24,0
1.52211,14.19,3.78,0.91,71.36,0.23,9.14,0,0.37,0
1.51514,14.01,2.68,3.5,69.89,1.68,5.87,2.2,0,0
1.52171,11.56,1.88,1.56,72.86,0.47,11.41,0,0,0
1.52151,11.03,1.71,1.56,73.44,0.58,11.62,0,0,0
1.51666,12.86,0,1.83,73.88,0.97,10.17,0,0,0
1.52369,13.44,0,1.58,72.22,0.32,12.24,0,0,0
1.51316,13.02,0,3.04,70.48,6.21,6.96,0,0,0
1.5205799999999998,12.85,1.61,2.17,72.18,0.76,9.7,0.24,0.51,0
1.52119,12.97,0.33,1.51,73.39,0.13,11.27,0,0.28,0
1.52315,13.44,3.34,1.23,72.38,0.6,8.83,0,0,0
1.52247,14.86,2.2,2.06,70.26,0.76,9.76,0,0,0
1.52365,15.79,1.83,1.31,70.43,0.31,8.61,1.68,0,0
1.51613,13.88,1.78,1.79,73.1,0,8.67,0.76,0,0
1.51719,14.75,0,2,73.02,0,8.53,1.59,0.08,0
1.51545,14.14,0,2.68,73.39,0.08,9.07,0.61,0.05,0
1.51556,13.87,0,2.54,73.23,0.14,9.41,0.81,0.01,0
1.51727,14.7,0,2.34,73.28,0,8.95,0.66,0,0
1.51531,14.38,0,2.66,73.1,0.04,9.08,0.64,0,0
1.51508,15.15,0,2.25,73.5,0,8.34,0.63,0,0
1.51514,14.85,0,2.42,73.72,0,8.39,0.56,0,0
1.5165799999999998,14.8,0,1.99,73.11,0,8.28,1.71,0,0
1.51617,14.95,0,2.27,73.3,0,8.71,0.67,0,0
1.5164,14.37,0,2.74,72.85,0,9.45,0.54,0,0
1.51623,14.14,0,2.88,72.61,0.08,9.18,1.06,0,0
1.51685,14.92,0,1.99,73.06,0,8.4,1.59,0,0
1.52065,14.36,0,2.02,73.42,0,8.44,1.64,0,0
1.51711,14.23,0,2.08,73.36,0,8.62,1.67,0,0
