1,2,3,4,5,6,7,8,9,x
1.51808,13.43,2.87,1.19,72.84,0.55,9.03,0,0,0
1.51735,13.02,3.54,1.69,72.73,0.54,8.44,0,0.07,0
1.51747,12.84,3.5,1.14,73.27,0.56,8.55,0,0,0
1.51813,13.43,3.98,1.18,72.49,0.58,8.15,0,0,1
1.53125,10.73,0,2.1,69.81,0.58,13.3,3.15,0.28,1
1.5172,13.38,3.5,1.15,72.85,0.5,8.43,0,0,0
1.52152,13.12,3.58,0.9,72.2,0.23,9.82,0,0.16,0
1.52222,14.43,0,1,72.67,0.1,11.52,0,0.08,1
1.51756,13.15,3.61,1.05,73.24,0.57,8.24,0,0,0
1.51571,12.72,3.46,1.56,73.2,0.67,8.09,0,0.24,0
1.51655,13.41,3.39,1.28,72.64,0.52,8.65,0,0,0
1.51627,13,3.58,1.54,72.83,0.61,8.04,0,0,1
1.51673,13.3,3.64,1.53,72.53,0.65,8.03,0,0.29,1
1.51844,13.25,3.76,1.32,72.4,0.58,8.42,0,0,1
1.51754,13.39,3.66,1.19,72.79,0.57,8.27,0,0.11,0
1.51779,13.64,3.65,0.65,73,0.06,8.93,0,0,0
1.52777,12.64,0,0.67,72.02,0.06,14.4,0,0,1
1.51665,13.14,3.45,1.76,72.48,0.6,8.38,0,0.17,0
1.52664,11.23,0,0.77,73.21,0,14.68,0,0,1
1.51846,13.41,3.89,1.33,72.38,0.51,8.28,0,0,1
1.51793,13.21,3.48,1.41,72.64,0.59,8.43,0,0,0
1.5161,13.42,3.4,1.22,72.69,0.59,8.32,0,0,0
1.51754,13.48,3.74,1.17,72.99,0.59,8.03,0,0,0
1.51806,13,3.8,1.08,73.07,0.56,8.38,0,0.12,1
1.51588,13.12,3.41,1.58,73.26,0.07,8.39,0,0.19,1
1.51818,13.72,0,0.56,74.45,0,10.99,0,0,1
1.51761,12.81,3.54,1.23,73.24,0.58,8.39,0,0,0
1.51689,12.67,2.88,1.71,73.21,0.73,8.54,0,0,1
1.51909,13.89,3.53,1.32,71.81,0.51,8.78,0.11,0,0
1.51977,13.81,3.58,1.32,71.72,0.12,8.67,0.69,0,0
1.5159,13.24,3.34,1.47,73.1,0.39,8.22,0,0,1
1.51824,12.87,3.48,1.29,72.95,0.6,8.43,0,0,0
1.5217200000000002,13.51,3.86,0.88,71.79,0.23,9.54,0,0.11,0
1.5184799999999998,13.64,3.87,1.27,71.96,0.54,8.32,0,0.32,1
1.51768,12.65,3.56,1.3,73.08,0.61,8.69,0,0.14,0
1.51783,12.69,3.54,1.34,72.95,0.57,8.75,0,0,0
1.51707,13.48,3.48,1.71,72.52,0.62,7.99,0,0,1
1.51655,12.75,2.85,1.44,73.27,0.57,8.79,0.11,0.22,1
1.51776,13.53,3.41,1.52,72.04,0.58,8.79,0,0,0
1.5159,12.82,3.52,1.9,72.86,0.69,7.97,0,0,1
1.51709,13,3.47,1.79,72.72,0.66,8.18,0,0,1
1.51839,12.85,3.67,1.24,72.57,0.62,8.68,0,0.35,1
1.51779,13.21,3.39,1.33,72.76,0.59,8.59,0,0,0
1.51646,13.04,3.4,1.26,73.01,0.52,8.58,0,0,0
1.518,13.71,3.93,1.54,71.81,0.54,8.21,0,0.15,1
1.51869,13.19,3.37,1.18,72.72,0.57,8.83,0,0.16,0
1.51872,12.93,3.66,1.56,72.51,0.58,8.55,0,0.12,1
1.5202,13.98,1.35,1.63,71.76,0.39,10.56,0,0.18,1
1.51784,12.68,3.67,1.16,73.11,0.61,8.7,0,0,0
1.51811,12.96,2.96,1.43,72.92,0.6,8.79,0.14,0,1
1.52196,14.36,3.85,0.89,71.36,0.15,9.15,0,0,0
1.51755,13,3.6,1.36,72.99,0.57,8.4,0,0.11,0
1.5169,13.33,3.54,1.61,72.54,0.68,8.11,0,0,1
1.51645,13.4,3.49,1.52,72.65,0.67,8.08,0,0.1,1
1.52213,14.21,3.82,0.47,71.77,0.11,9.57,0,0,0
1.51851,13.2,3.63,1.07,72.83,0.57,8.41,0.09,0.17,1
1.51643,12.16,3.52,1.35,72.89,0.57,8.53,0,0,0
1.51966,14.77,3.75,0.29,72.02,0.03,9,0,0,0
1.51674,12.79,3.52,1.54,73.36,0.66,7.9,0,0,1
1.52725,13.8,3.15,0.66,70.57,0.08,11.64,0,0,1
1.51769,13.65,3.66,1.11,72.77,0.11,8.6,0,0,0
1.51596,13.02,3.56,1.54,73.11,0.72,7.9,0,0,1
1.5167,13.24,3.57,1.38,72.7,0.56,8.44,0,0.1,0
1.51646,13.41,3.55,1.25,72.81,0.68,8.1,0,0,1
1.5164,12.55,3.48,1.87,73.23,0.63,8.08,0,0.09,1
1.5175299999999998,12.57,3.47,1.38,73.39,0.6,8.55,0,0.06,0
1.52227,14.17,3.81,0.78,71.35,0,9.69,0,0,0
1.51674,12.87,3.56,1.64,73.14,0.65,7.99,0,0,1
1.51596,12.79,3.61,1.62,72.97,0.64,8.07,0,0.26,0
1.51625,13.36,3.58,1.49,72.72,0.45,8.21,0,0,1
1.52101,13.64,4.49,1.1,71.78,0.06,8.75,0,0,0
1.51766,13.21,3.69,1.29,72.61,0.57,8.22,0,0,0
1.51764,12.98,3.54,1.21,73,0.65,8.53,0,0,0
1.52667,13.99,3.7,0.71,71.57,0.02,9.82,0,0.1,0
1.51841,13.02,3.62,1.06,72.34,0.64,9.13,0,0.15,1
1.51631,13.34,3.57,1.57,72.87,0.61,7.89,0,0,1
1.519,13.49,3.48,1.35,71.95,0.55,9,0,0,0
1.51755,12.71,3.42,1.2,73.2,0.59,8.64,0,0,0
1.51832,13.33,3.34,1.54,72.14,0.56,8.99,0,0,0
1.51789,13.19,3.9,1.3,72.33,0.55,8.44,0,0.28,1
1.51618,13.01,3.5,1.48,72.89,0.6,8.12,0,0,1
