1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,x
1,47.33,6.5,0,1,0,8,4,1,0,0,0,1,0,1,0,0,229,0
1,22.67,0.75,0,1,0,3,4,1.585,0,1,1,1,0,1,0,400,10,0
1,69.17,9,0,1,0,1,1,4,0,1,1,0,0,1,0,70,7,0
1,31.58,0.75,1,0,0,6,4,3.5,0,0,0,1,0,1,0,320,1,0
1,39.25,9.5,0,1,0,7,4,6.5,1,1,14,0,0,1,0,240,4608,1
1,39.92,0.54,1,0,0,6,4,0.5,1,1,3,0,0,1,0,200,1001,1
1,52.42,1.5,0,1,0,2,4,3.75,0,0,0,1,0,1,0,0,351,0
1,22.92,3.165,1,0,0,8,4,0.165,0,0,0,0,0,1,0,160,1059,0
1,30.17,1.085,1,0,0,8,4,0.04,0,0,0,0,0,1,0,170,180,0
0,18.92,9,0,1,0,6,4,0.75,1,1,2,0,0,1,0,88,592,1
1,60.08,14.5,0,1,0,1,1,18,1,1,15,1,0,1,0,0,1001,1
1,26.67,1.75,1,0,0,8,4,1,1,1,5,1,0,1,0,160,5778,1
0,21.75,1.75,1,0,0,5,3,0,0,0,0,0,0,1,0,160,1,0
0,32.33,0.54,0,1,0,13,4,0.04,1,0,0,0,0,1,0,440,11178,1
0,49,1.5,0,1,0,5,3,0,1,0,0,1,0,1,0,100,28,0
1,48.17,7.625,0,1,0,9,8,15.5,1,1,12,0,0,1,0,0,791,1
1,32.25,0.165,1,0,0,8,8,3.25,1,1,1,1,0,1,0,432,8001,1
0,18.58,10,0,1,0,2,4,0.415,0,0,0,0,0,1,0,80,43,0
0,16.92,0.5,0,1,0,3,4,0.165,0,1,6,1,0,1,0,240,36,0
1,32.33,2.5,0,1,0,8,4,1.25,0,0,0,1,0,1,0,280,1,0
1,22.33,11,0,1,0,9,4,2,1,1,1,0,0,1,0,80,279,1
1,41.58,1.75,0,1,0,4,4,0.21,1,0,0,0,0,1,0,160,1,0
1,26.92,2.25,0,1,0,3,5,0.5,0,0,0,1,0,1,0,640,4001,0
1,28.33,5,0,1,0,9,4,11,1,0,0,1,0,1,0,70,1,1
1,36.08,2.54,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1001,0
1,32.33,7.5,0,1,0,10,5,1.585,1,0,0,1,1,0,0,420,1,0
1,31.57,0.625,0,1,0,4,4,0.25,0,0,0,0,0,1,0,380,2011,0
0,24.92,1.25,0,1,0,1,1,0,1,0,0,0,0,1,0,80,1,0
0,29.75,0.665,0,1,0,9,4,0.25,0,0,0,1,0,1,0,300,1,0
1,59.67,1.54,0,1,0,11,4,0.125,1,0,0,1,0,1,0,260,1,1
1,76.75,22.29,0,1,0,10,9,12.75,1,1,1,1,0,1,0,0,110,1
1,30.08,1.04,1,0,0,3,5,0.5,1,1,10,1,0,1,0,132,29,0
1,36.33,2.125,1,0,0,9,4,0.085,1,1,1,0,0,1,0,50,1188,1
1,54.58,9.415,0,1,0,1,1,14.415,1,1,11,1,0,1,0,30,301,1
0,38.92,1.665,0,1,0,6,4,0.25,0,0,0,0,0,1,0,0,391,0
1,41.17,1.335,0,1,0,2,4,0.165,0,0,0,0,0,1,0,168,1,0
0,17.92,0.54,0,1,0,8,4,1.75,0,1,1,1,0,1,0,80,6,0
0,30.58,10.665,0,1,0,11,8,0.085,0,1,12,1,0,1,0,129,4,0
1,23.5,3.165,1,0,0,4,4,0.415,0,1,1,1,0,1,0,280,81,0
1,45.17,1.5,0,1,0,8,4,2.5,1,0,0,1,0,1,0,140,1,0
1,38.58,3.335,0,1,0,9,4,4,1,1,14,0,0,1,0,383,1345,1
0,22.67,0.79,0,1,0,3,4,0.085,0,0,0,0,0,1,0,144,1,0
1,31.57,10.5,0,1,0,14,4,6.5,1,0,0,0,0,1,0,0,1,1
1,36.17,0.42,1,0,0,9,4,0.29,0,0,0,1,0,1,0,309,3,0
0,25.25,13.5,1,0,0,1,1,2,0,1,1,1,0,1,0,200,2,0
0,23.25,5.875,0,1,0,11,4,3.17,1,1,10,0,0,1,0,120,246,1
0,28.67,1.04,0,1,0,8,4,2.5,1,1,5,1,0,1,0,300,1431,1
1,34.67,1.08,0,1,0,7,4,1.165,0,0,0,0,1,0,0,28,1,0
1,41.5,1.54,0,1,0,3,5,3.5,0,0,0,0,0,1,0,216,1,1
1,22.67,1.585,1,0,0,9,4,3.085,1,1,6,0,0,1,0,80,1,1
0,71.58,0,0,1,0,8,4,0,0,0,0,0,0,0,1,184,1,1
1,25.75,0.5,0,1,0,8,4,1.46,1,1,5,1,0,1,0,312,1,1
0,45.33,1,0,1,0,11,4,0.125,0,0,0,1,0,1,0,263,1,0
0,32.17,1.46,0,1,0,9,4,1.085,1,1,16,0,0,1,0,120,2080,1
0,36.75,5.125,0,1,0,10,4,5,1,0,0,1,0,1,0,0,4001,1
1,23.25,12.625,0,1,0,8,4,0.125,0,1,2,0,0,1,0,0,5553,0
1,55.92,11.5,0,1,0,1,1,5,1,1,5,0,0,1,0,0,8852,1
1,20.75,5.085,1,0,0,5,4,0.29,0,0,0,0,0,1,0,140,185,0
1,42.83,4.625,0,1,0,11,4,4.58,1,0,0,0,1,0,0,0,1,1
1,40.92,0.835,0,1,0,1,1,0,1,0,0,0,0,1,0,130,2,0
1,21.83,11,0,1,0,14,4,0.29,1,1,6,0,0,1,0,121,1,1
1,19.33,10.915,0,1,0,8,5,0.585,0,1,2,1,0,1,0,200,8,0
1,35.17,2.5,0,1,0,4,4,4.5,1,1,7,0,0,1,0,150,1271,1
1,24.17,0.875,0,1,0,11,4,4.625,1,1,2,1,0,1,0,520,2001,1
1,33.17,3.04,1,0,0,8,8,2.04,1,1,1,1,0,1,0,180,18028,1
1,16.17,0.04,0,1,0,8,4,0.04,0,0,0,0,0,1,0,0,1,1
1,48.75,8.5,0,1,0,8,8,12.5,1,1,9,0,0,1,0,181,1656,1
1,22.08,0.83,0,1,0,8,8,2.165,0,0,0,1,0,1,0,128,1,1
0,29.5,2,1,0,0,10,8,2,0,0,0,0,0,1,0,256,18,0
1,29.25,14.79,0,1,0,6,4,5.04,1,1,5,1,0,1,0,168,1,1
1,25,11.25,0,1,0,8,4,2.5,1,1,17,0,0,1,0,200,1209,1
1,41.92,0.42,0,1,0,8,8,0.21,1,1,6,0,0,1,0,220,949,1
1,19.17,4,1,0,0,3,4,1,0,0,0,1,0,1,0,360,1001,0
1,24.42,12.335,0,1,0,11,8,1.585,1,0,0,1,0,1,0,120,1,1
0,29.5,1.085,1,0,0,14,4,1,0,0,0,0,0,1,0,280,14,0
1,24.58,12.5,0,1,0,9,4,0.875,1,0,0,1,0,1,0,260,1,0
